2016-06-23,4:15:03,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/4TP-F-W1-ro
2016-05-11,4:16:45,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/QXp_o2traog
2016-04-15,4:17:28,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/diYFdkKmYpM
2016-03-26,4:18:29,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/7dqvjSHkgsg
2015-08-21,4:19:34,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/ZUqeX-NMRvw
2015-08-12,4:21:41,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/XxR5_nTXt4k
2015-07-25,4:23:24,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/1xcZHH6v79U
2015-06-26,4:23:27,ZFG,Nintendo 64 (J 1.0),
2015-03-19,4:24:15,ZFG,Nintendo 64 (J 1.0),
2015-03-11,4:25:45,ZFG,Nintendo 64 (J 1.0),
2015-01-15,4:26:54,ZFG,Nintendo 64 (J 1.0),
2014-08-30,4:28:22,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/ZD75QVxMbG8
2014-07-13,4:31:16,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/Fmu7GYNz3b4
2014-07-04,4:36:32,ZFG,Nintendo 64 (J 1.0),
2014-05-22,4:37:03,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/HLDfSZZbm54
2014-03-19,4:42:46,ZFG,Nintendo 64 (J 1.0),
2014-02-27,4:45:45,ZFG,Nintendo 64 (J 1.0),
2013-08-24,4:47:03,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/P7gC9acsa5o
2013-07-20,4:47:56,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/Xc26aR6F1C8
2013-05-31,4:49:15,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/NajczHbXvRU
2013-05-21,4:51:13,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/SciWhBYZ-ac
2013-04-13,4:52:03,sva,Nintendo 64 (J 1.0),https://www.youtube.com/embed/tmhL5bGY_RU
2013-03-14,4:57:36,sva,Nintendo 64 (J 1.0),https://www.youtube.com/embed/fUQjoSCztKc
2013-03-05,5:02:16,sva,Nintendo 64 (J 1.0),
2013-02-05,5:05:06,ZFG,Nintendo 64 (J 1.0),https://www.youtube.com/embed/4tQpcQXDXto
2012-12-29,5:14:59,ZFG,Nintendo 64 (J 1.0),
2012-12-16,5:18:34,Runnerguy2489,Nintendo 64 (J 1.0),
2012-10-27,5:25:29,sva,Nintendo 64 (J 1.0),
2012-08-24,5:49:18,ZFG,Wii VC (U),https://www.youtube.com/embed/s8yLV7zSLgw
2012-07-23,5:50:56,Runnerguy2489,Nintendo 64 (U 1.0),
2012-03-12,5:52:25,Runnerguy2489,Nintendo 64 (U 1.0),https://www.youtube.com/embed/wfDZsFkHvfA
2011-12-23,6:21:26,Pheenoh,Nintendo 64 (U 1.2),https://www.youtube.com/embed/2bV2H7OU3bc
2011-08-21,6:26:46,Runnerguy2489,Nintendo 64 (U 1.0),
2007-07-04,6:35:00,YautjaElder,Nintendo 64 (U 1.2),
